CATALOG_ID|CATALOG_CID|CATALOG_NAME|CATGROUP_ID_PATH|CATGROUP_CID_PATH|CATGROUP_NAME_PATH|CATGROUP_ID_CHILD|CATGROUP_CID_CHILD|CATGROUP_NAME_CHILD|CATGROUP_ID_PARENT|CATGROUP_CID_PARENT|CATGROUP_NAME_PARENT|CATGROUP_ID_TOP|CATGROUP_CID_TOP|CATGROUP_NAME_TOP|LEVEL
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375459|/127/17173101/17174701|/Tools/Cordless Handheld Power Tools/Reciprocating Saws|1213375459|17174701|Reciprocating Saws|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375460|/127/17173101/17175001|/Tools/Cordless Handheld Power Tools/Routers & Laminate Trimmers|1213375460|17175001|Routers & Laminate Trimmers|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375461|/127/17173101/17174401|/Tools/Cordless Handheld Power Tools/Power Hammers & Nails|1213375461|17174401|Power Hammers & Nails|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375464|/127/17173101/17174901|/Tools/Cordless Handheld Power Tools/Rotary & Spiral Cutting Tools|1213375464|17174901|Rotary & Spiral Cutting Tools|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375465|/127/17173101/17173801|/Tools/Cordless Handheld Power Tools/Drills|1213375465|17173801|Drills|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375466|/127/17173101/17175201|/Tools/Cordless Handheld Power Tools/Staplers, Tackers & Accessories|1213375466|17175201|Staplers, Tackers & Accessories|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375467|/127/17173101/17174201|/Tools/Cordless Handheld Power Tools/Joiners|1213375467|17174201|Joiners|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375468|/127/17173101/17173901|/Tools/Cordless Handheld Power Tools/Grinders|1213375468|17173901|Grinders|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375469|/127/17173101/17174601|/Tools/Cordless Handheld Power Tools/Power Screwdrivers & Screwguns|1213375469|17174601|Power Screwdrivers & Screwguns|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375470|/127/17173101/17174101|/Tools/Cordless Handheld Power Tools/Jig Saws|1213375470|17174101|Jig Saws|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375501|/127/17173101/17173201|/Tools/Cordless Handheld Power Tools/Add-on Tools|1213375501|17173201|Add-on Tools|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000012/1213696159/1213709449|/38_FBM/18055110_FBM/18055210_FBM|/Clothing/Outfits for Kids/Outfits for Boys|1213709449|18055210_FBM|Outfits for Boys|1213696159|18055110_FBM|Outfits for Kids|1600000012|38_FBM|Clothing|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375462|/127/17173101/17174501|/Tools/Cordless Handheld Power Tools/Power Painting & Accessories|1213375462|17174501|Power Painting & Accessories|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1213346072/1213375463|/127/17173101/17174801|/Tools/Cordless Handheld Power Tools/Riveters & Rivets|1213375463|17174801|Riveters & Rivets|1213346072|17173101|Cordless Handheld Power Tools|1020000|127|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000012/1213696159/1213709459|/38_FBM/18055110_FBM/18055310_FBM|/Clothing/Outfits for Kids/Outfits for Girls|1213709459|18055310_FBM|Outfits for Girls|1213696159|18055110_FBM|Outfits for Kids|1600000012|38_FBM|Clothing|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020011/1213697625/1213724773|/38/18055110/18055210|/Clothing/Outfits for Kids/Outfits for Boys|1213724773|18055210|Outfits for Boys|1213697625|18055110|Outfits for Kids|1020011|38|Clothing|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020011/1213697625/1213724775|/38/18055110/18055310|/Clothing/Outfits for Kids/Outfits for Girls|1213724775|18055310|Outfits for Girls|1213697625|18055110|Outfits for Kids|1020011|38|Clothing|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1241139047/1213727504|/7/524210/428410|/Clothing & Shoes/Outfits/Kid's Outfits|1213727504|428410|Kid's Outfits|1241139047|524210|Outfits|84700|7|Clothing & Shoes|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214347131|/127_FBM/2510_FBM/17135301_FBM|/Tools/Bench & Stationary Power Tools/Cutoff Saws|1214347131|17135301_FBM|Cutoff Saws|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214347137|/127_FBM/2510_FBM/17135201_FBM|/Tools/Bench & Stationary Power Tools/CNC Machines|1214347137|17135201_FBM|CNC Machines|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214347143|/127_FBM/2510_FBM/17135501_FBM|/Tools/Bench & Stationary Power Tools/Jointers|1214347143|17135501_FBM|Jointers|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214348222|/127_FBM/2510_FBM/17135901_FBM|/Tools/Bench & Stationary Power Tools/Router Tables|1214348222|17135901_FBM|Router Tables|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214348226|/127_FBM/2510_FBM/17136201_FBM|/Tools/Bench & Stationary Power Tools/Shapers|1214348226|17136201_FBM|Shapers|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214348234|/127_FBM/2510_FBM/17136401_FBM|/Tools/Bench & Stationary Power Tools/Thickness Planers|1214348234|17136401_FBM|Thickness Planers|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000085/1214348242|/127_FBM/2510_FBM/17136501_FBM|/Tools/Bench & Stationary Power Tools/Tile Saws|1214348242|17136501_FBM|Tile Saws|1600000085|2510_FBM|Bench & Stationary Power Tools|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000103/1214355938|/127_FBM/2526_FBM/17287001_FBM|/Tools/Tool Storage/Tool Carriers|1214355938|17287001_FBM|Tool Carriers|1600000103|2526_FBM|Tool Storage|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000081/1214356633|/127_FBM/2521_FBM/17298101_FBM|/Tools/Welding Equipment/Torches|1214356633|17298101_FBM|Torches|1600000081|2521_FBM|Welding Equipment|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1200005029/1214355022|/127_FBM/2511_FBM/17288801_FBM|/Tools/Wet Dry Vacs/Floor Fans & Blowers|1214355022|17288801_FBM|Floor Fans & Blowers|1200005029|2511_FBM|Wet Dry Vacs|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1200005029/1214355043|/127_FBM/2511_FBM/17289001_FBM|/Tools/Wet Dry Vacs/Industrial Fans & Blowers|1214355043|17289001_FBM|Industrial Fans & Blowers|1200005029|2511_FBM|Wet Dry Vacs|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1600000103/1214355929|/127_FBM/2526_FBM/17286901_FBM|/Tools/Tool Storage/Tool Belts and Pouches|1214355929|17286901_FBM|Tool Belts and Pouches|1600000103|2526_FBM|Tool Storage|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334774/1214357603|/127_FBM/17297001_FBM/17297101_FBM|/Tools/Ratchets & Sockets/Ratchets & Ratchet Sets|1214357603|17297101_FBM|Ratchets & Ratchet Sets|1214334774|17297001_FBM|Ratchets & Sockets|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334774/1214357614|/127_FBM/17297001_FBM/17297201_FBM|/Tools/Ratchets & Sockets/Socket Accessories|1214357614|17297201_FBM|Socket Accessories|1214334774|17297001_FBM|Ratchets & Sockets|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334774/1214357621|/127_FBM/17297001_FBM/17297301_FBM|/Tools/Ratchets & Sockets/Sockets & Socket Sets|1214357621|17297301_FBM|Sockets & Socket Sets|1214334774|17297001_FBM|Ratchets & Sockets|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357625|/127_FBM/17292201_FBM/17292301_FBM|/Tools/Wrenches/Adjustable Wrenches & Sets|1214357625|17292301_FBM|Adjustable Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357631|/127_FBM/17292201_FBM/17292401_FBM|/Tools/Wrenches/All Open Stock Wrenches|1214357631|17292401_FBM|All Open Stock Wrenches|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357636|/127_FBM/17292201_FBM/17292501_FBM|/Tools/Wrenches/All Wrench Sets|1214357636|17292501_FBM|All Wrench Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357643|/127_FBM/17292201_FBM/17292601_FBM|/Tools/Wrenches/Angle & Box Wrenches & Sets|1214357643|17292601_FBM|Angle & Box Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357650|/127_FBM/17292201_FBM/17292701_FBM|/Tools/Wrenches/Combination Wrenches & Sets|1214357650|17292701_FBM|Combination Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357658|/127_FBM/17292201_FBM/17292801_FBM|/Tools/Wrenches/Crowfoot Wrenches & Sets|1214357658|17292801_FBM|Crowfoot Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357666|/127_FBM/17292201_FBM/17292901_FBM|/Tools/Wrenches/Flare Nut Wrenches & Sets|1214357666|17292901_FBM|Flare Nut Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357674|/127_FBM/17292201_FBM/17293001_FBM|/Tools/Wrenches/Open-End Wrenches & Sets|1214357674|17293001_FBM|Open-End Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214357684|/127_FBM/17292201_FBM/17293101_FBM|/Tools/Wrenches/Pipe Wrenches & Sets|1214357684|17293101_FBM|Pipe Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214358662|/127_FBM/17292201_FBM/17293201_FBM|/Tools/Wrenches/Ratcheting Wrenches & Sets|1214358662|17293201_FBM|Ratcheting Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214358671|/127_FBM/17292201_FBM/17293301_FBM|/Tools/Wrenches/Specialty Wrenches & Sets|1214358671|17293301_FBM|Specialty Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214358679|/127_FBM/17292201_FBM/17293401_FBM|/Tools/Wrenches/Strap Wrenches & Sets|1214358679|17293401_FBM|Strap Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214358694|/127_FBM/17292201_FBM/17293501_FBM|/Tools/Wrenches/Torque Wrenches & Sets|1214358694|17293501_FBM|Torque Wrenches & Sets|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1214334775/1214358703|/127_FBM/17292201_FBM/17293601_FBM|/Tools/Wrenches/Wrench Organizers|1214358703|17293601_FBM|Wrench Organizers|1214334775|17292201_FBM|Wrenches|1600000009|127_FBM|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359564|/127/2510/17135301|/Tools/Bench & Stationary Power Tools/Cutoff Saws|1214359564|17135301|Cutoff Saws|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359575|/127/2510/17135201|/Tools/Bench & Stationary Power Tools/CNC Machines|1214359575|17135201|CNC Machines|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359588|/127/2510/17135501|/Tools/Bench & Stationary Power Tools/Jointers|1214359588|17135501|Jointers|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359614|/127/2510/17135901|/Tools/Bench & Stationary Power Tools/Router Tables|1214359614|17135901|Router Tables|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359619|/127/2510/17136201|/Tools/Bench & Stationary Power Tools/Shapers|1214359619|17136201|Shapers|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359629|/127/2510/17136401|/Tools/Bench & Stationary Power Tools/Thickness Planers|1214359629|17136401|Thickness Planers|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020132/1214359638|/127/2510/17136501|/Tools/Bench & Stationary Power Tools/Tile Saws|1214359638|17136501|Tile Saws|1020132|2510|Bench & Stationary Power Tools|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1200004900/1214364044|/127/2511/17288801|/Tools/Wet Dry Vacs/Floor Fans & Blowers|1214364044|17288801|Floor Fans & Blowers|1200004900|2511|Wet Dry Vacs|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1200004900/1214364045|/127/2511/17289001|/Tools/Wet Dry Vacs/Industrial Fans & Blowers|1214364045|17289001|Industrial Fans & Blowers|1200004900|2511|Wet Dry Vacs|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1025184/1214364068|/127/2526/17286901|/Tools/Tool Storage/Tool Belts and Pouches|1214364068|17286901|Tool Belts and Pouches|1025184|2526|Tool Storage|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1025184/1214364198|/127/2526/17287001|/Tools/Tool Storage/Tool Carriers|1214364198|17287001|Tool Carriers|1025184|2526|Tool Storage|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1020143/1214364209|/127/2521/17298101|/Tools/Welding Equipment/Torches|1214364209|17298101|Torches|1020143|2521|Welding Equipment|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364371|/127/17292201/17293201|/Tools/Wrenches/Ratcheting Wrenches & Sets|1214364371|17293201|Ratcheting Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364372|/127/17292201/17293301|/Tools/Wrenches/Specialty Wrenches & Sets|1214364372|17293301|Specialty Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335059/1214364329|/127/17297001/17297101|/Tools/Ratchets & Sockets/Ratchets & Ratchet Sets|1214364329|17297101|Ratchets & Ratchet Sets|1214335059|17297001|Ratchets & Sockets|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335059/1214364360|/127/17297001/17297201|/Tools/Ratchets & Sockets/Socket Accessories|1214364360|17297201|Socket Accessories|1214335059|17297001|Ratchets & Sockets|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335059/1214364361|/127/17297001/17297301|/Tools/Ratchets & Sockets/Sockets & Socket Sets|1214364361|17297301|Sockets & Socket Sets|1214335059|17297001|Ratchets & Sockets|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364362|/127/17292201/17292301|/Tools/Wrenches/Adjustable Wrenches & Sets|1214364362|17292301|Adjustable Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364363|/127/17292201/17292401|/Tools/Wrenches/All Open Stock Wrenches|1214364363|17292401|All Open Stock Wrenches|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364364|/127/17292201/17292501|/Tools/Wrenches/All Wrench Sets|1214364364|17292501|All Wrench Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364365|/127/17292201/17292601|/Tools/Wrenches/Angle & Box Wrenches & Sets|1214364365|17292601|Angle & Box Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364366|/127/17292201/17292701|/Tools/Wrenches/Combination Wrenches & Sets|1214364366|17292701|Combination Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364367|/127/17292201/17292801|/Tools/Wrenches/Crowfoot Wrenches & Sets|1214364367|17292801|Crowfoot Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364368|/127/17292201/17292901|/Tools/Wrenches/Flare Nut Wrenches & Sets|1214364368|17292901|Flare Nut Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364369|/127/17292201/17293001|/Tools/Wrenches/Open-End Wrenches & Sets|1214364369|17293001|Open-End Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364370|/127/17292201/17293101|/Tools/Wrenches/Pipe Wrenches & Sets|1214364370|17293101|Pipe Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364373|/127/17292201/17293401|/Tools/Wrenches/Strap Wrenches & Sets|1214364373|17293401|Strap Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364374|/127/17292201/17293501|/Tools/Wrenches/Torque Wrenches & Sets|1214364374|17293501|Torque Wrenches & Sets|1214335060|17292201|Wrenches|1020000|127|Tools|3
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1214335060/1214364375|/127/17292201/17293601|/Tools/Wrenches/Wrench Organizers|1214364375|17293601|Wrench Organizers|1214335060|17292201|Wrenches|1020000|127|Tools|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1214493548/1214507066|/17569301_FBM/18062910_FBM/18063010_FBM|/Trends/Graphic Tees/Accessories|1214507066|18063010_FBM|Accessories|1214493548|18062910_FBM|Graphic Tees|1202530357|17569301_FBM|Trends|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1214493548/1214507088|/17569301_FBM/18062910_FBM/18063310_FBM|/Trends/Graphic Tees/Boys' Clothing|1214507088|18063310_FBM|Boys' Clothing|1214493548|18062910_FBM|Graphic Tees|1202530357|17569301_FBM|Trends|3
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1214493548/1214507093|/17569301_FBM/18062910_FBM/18063410_FBM|/Trends/Graphic Tees/Girls' Clothing|1214507093|18063410_FBM|Girls' Clothing|1214493548|18062910_FBM|Graphic Tees|1202530357|17569301_FBM|Trends|3
